"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
8c3010f4-a3d7-42a0-ad88-11e680514fcb,aaa9ff9f-6446-4a83-be85-818c8fcdf793,"#N/A","#N/A","#N/A","#N/A","Steven A. Kandarian is chairman of the board, president and chief executive officer of MetLife, Inc. (NYSE: MET), a leading provider of insurance, annuities and employee benefit programs to approximately 100 million customers in nearly 50 markets around the world. He became president and CEO on May 1, 2011 and chairman of the board of directors on January 1, 2012. For 2016, MetLife had $63.5 billion in revenue.",jmanningcongagdo+531@gmail.com,"#N/A","#N/A",Vivianne,false,"#N/A","#N/A",Brenden,"#N/A",Cincinnati,USA,"#N/A","#N/A","#N/A",45202,OH,1 Paul Brown Stadium,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(557) 484-4643,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8c840e05-900e-4cfa-bf4a-b899fc3f66f8,b14ecc5f-00ce-4adf-8d18-56f3e85c2112,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+569@gmail.com,"#N/A","#N/A",Idalia,false,"#N/A","#N/A",Daryl,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3951,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
8c98e9e3-48ad-4f8d-907e-119128754944,91891bbd-a0e9-4bcd-9e1e-90a0c3004dea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+180@gmail.com,"#N/A","#N/A",Jena,false,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(650) 111-3465,"#N/A","#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
8d406089-db7f-426c-a07e-229924fb1e05,9eae2f4e-7674-4079-97f6-43a58e08547e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+474@gmail.com,"#N/A","#N/A",Emmey,false,"#N/A","#N/A",Karoly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
8d7dcfc9-1b3f-4ba4-bed4-d16c2a2c8f2f,cf13d698-1117-4a21-b6e0-f65f7349be47,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+166@gmail.com,"#N/A","#N/A",Ginnie,false,"#N/A","#N/A",Tallie,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",88 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8df57951-1b86-42cf-8f29-07afc0920c77,a704cfb8-ce78-43a6-a1d4-e7823018c366,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+164@gmail.com,"#N/A","#N/A",Denny,false,"#N/A","#N/A",Cass,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",88 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8eb00c01-dfa0-4374-bb97-3d5df8b08272,f6bc67cb-92cd-4ed6-a978-34951c3af38b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+726@gmail.com,"#N/A","#N/A",Gwendolen,false,"#N/A","#N/A",Gray,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(902) 675-6698,"#N/A","#N/A","#N/A",Executive Vice President - Wireless Operations,Prodly,"#N/A","#N/A",false,false
8ec6c1b0-c8bd-4b52-82a1-c0cd3a66b32a,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+656@gmail.com,"#N/A","#N/A",Sarena,false,"#N/A","#N/A",Nikolos,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3982,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8ed74d76-c263-4b1f-b292-549a24e666a1,02790e5c-867a-4d60-b207-f5f0dfab9d1d,"#N/A","#N/A",1981-09-26,"#N/A","Bob Gordon has been our company’s Executive Vice President, General Counsel and Secretary since January 2015. Previously, he served as the Chief Governance Officer and General Counsel of Safeway Inc. He served in this role since June 2000, been the company’s Secretary since September 2005, and has been Senior Vice President since May 17, 1999. He has been Executive Officer of Safeway Inc. since 2000.",jmanningcongagdo+453@gmail.com,"#N/A","#N/A",Sadie,false,"#N/A","#N/A",Rollie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(143) 863-6111,"#N/A","#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
8f3b2409-2c40-40fe-a34b-fe5cf62ac253,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A","#N/A","#N/A","David Zapolsky joined Amazon.com in November 1999 as Associate General Counsel for Litigation and Regulatory matters and was promoted to Vice President in April 2002. He became Vice President, General Counsel and Secretary in September 2012, overseeing the company’s legal, policy, compliance, and regulatory affairs, and Senior Vice President, General Counsel and Secretary in May 2014.",jmanningcongagdo+31@gmail.com,"#N/A","#N/A",Tania,false,"#N/A","#N/A",Virgil,"#N/A",Chicago,USA,"#N/A","#N/A","#N/A",60616,IL,333 West 35th Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(690) 662-1505,"#N/A","#N/A","#N/A",SVP General Counsel and Secretary,Prodly,"#N/A","#N/A",false,false
8f5e8731-e21c-49e1-8beb-b5175f9fa10c,657f8fc5-2246-4165-be09-327fa8331e71,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+64@gmail.com,"#N/A","#N/A",Fianna,false,"#N/A","#N/A",Braden,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8f8c077b-3b3c-45be-a42d-fa09f2cdf8a0,5d3d94e5-a96e-47d4-8a8b-659f31066b00,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+506@gmail.com,"#N/A","#N/A",Hayley,false,"#N/A","#N/A",Hollis,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3938,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8f98a1f4-1cf7-4fc9-b810-87eef1a4fc14,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+61@gmail.com,"#N/A","#N/A",Mommy,false,"#N/A","#N/A",Gibbie,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
9030cbac-57c6-4bcc-bcbc-d6ecf294c5a7,33a1801d-7094-4807-a185-2fa6024d7ffe,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+715@gmail.com,"#N/A","#N/A",Mariann,false,"#N/A","#N/A",Ransell,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4006,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
9040a689-7e4e-4f53-8cc0-a3a1362c9735,bf059387-8284-445e-bd00-0767cc9f2115,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+244@gmail.com,"#N/A","#N/A",Claudine,false,"#N/A","#N/A",Craggy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1489,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
90671ef2-6288-489b-bbab-216db58b04fa,f12d92b9-6eff-4056-abb1-186a6b059e4d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+434@gmail.com,"#N/A","#N/A",Helena,false,"#N/A","#N/A",Cyrille,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3917,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9089f242-896d-426d-8d7e-96fe25af90cb,0ed6e1df-248d-4cdc-8dda-0832ddf03126,"#N/A",(03) 6276 7738,"#N/A",Marketing,"#N/A",jmanningcongagdo+828@gmail.com,"#N/A",(03) 6276 7738,Steffi,false,"#N/A","#N/A",Ruggiero,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0430 276 516,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6276 7738,"#N/A","#N/A","#N/A",Chief Marketing Officer,Prodly,"#N/A","#N/A",false,false
90f0bfda-16cc-4568-b650-69446fb28ffb,dc629a3f-08e0-49e1-aaff-47aaafe204fd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+586@gmail.com,"#N/A","#N/A",Kary,false,"#N/A","#N/A",Georas,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3968,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
90f66ae3-5d82-4a97-a44f-22eac495ca42,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+57@gmail.com,"#N/A","#N/A",Aviva,false,"#N/A","#N/A",Pooh,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
90fa666c-cc20-4004-a55a-f102ab4f3088,8f9c068e-835d-424f-9d37-1388be4a7d0a,"#N/A","#N/A","#N/A","#N/A","As CEO – AT&T International, Lee leads the strategy, marketing, and operations of providing mobile services to more than 13 million consumers and businesses in Mexico and pay-TV services to more than 13 million subscribers across 11 countries and territories in Latin America and the Caribbean.",jmanningcongagdo+537@gmail.com,"#N/A","#N/A",Karalee,false,"#N/A","#N/A",Sam,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(803) 709-7634,"#N/A","#N/A","#N/A",CEO - International and Global Marketing Officer,Prodly,"#N/A","#N/A",false,false
910850eb-74eb-4bcf-aa55-054c3a2fbcb3,e3495959-4e93-4622-866a-e83e23362bb7,"#N/A","#N/A","#N/A","#N/A","Trish Walker is the president of services for Best Buy Co. Inc. In this role, she oversees all services in stores, online and in customers’ homes. That includes the Geek Squad, a national tech-support organization with more than 20,000 agents dedicated to helping customers learn about and enjoy their technology, as well as the company’s service plan portfolio and customer care.",jmanningcongagdo+539@gmail.com,"#N/A","#N/A",Ivett,false,"#N/A","#N/A",Elvyn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(542) 214-0449,"#N/A","#N/A","#N/A","President, Services",Prodly,"#N/A","#N/A",false,false
91743ee3-35bf-4a5a-9c05-b42dc8a358ef,79a3828a-4134-48e5-8077-9a6492c2447f,"#N/A","#N/A","#N/A","#N/A","Michael Morrison is Senior Vice President, Marketing for Andeavor. Mr. Morrison joined Andeavor in 2016, bringing more than 30 years of experience in the downstream business to his role.",jmanningcongagdo+827@gmail.com,"#N/A","#N/A",Catherin,false,"#N/A","#N/A",Bryce,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(228) 983-3203,"#N/A","#N/A","#N/A","SVP, Marketing",Prodly,"#N/A","#N/A",false,false
91790a61-f09e-44ea-8814-bd2ca5c3b744,f148f58a-32e6-44eb-9767-49236c2d4945,"#N/A",(02) 7491 8650,"#N/A",Sales,"#N/A",jmanningcongagdo+843@gmail.com,"#N/A",(02) 7491 8650,Sharlene,false,"#N/A","#N/A",Pall,"#N/A",Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,0416 524 888,Chatswood,Australia,"#N/A","#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,(02) 7491 8650,"#N/A","#N/A","#N/A",Account Manager,Prodly,"#N/A","#N/A",false,false
9182aa4d-10ba-4c73-91d8-5f9e721cc49c,210a7e16-1f76-4a98-bdd4-88fc7c26bd8b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+561@gmail.com,"#N/A","#N/A",Nikolia,false,"#N/A","#N/A",Raffaello,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
91b31c2d-79bc-4927-9c6b-e934ef11df4c,cc6c0d56-9bdf-4597-9a5e-6083639c0197,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+16@gmail.com,"#N/A","#N/A",Darsey,false,"#N/A","#N/A",Sterne,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4074,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9219917a-930f-49bd-9451-9ca4beda1a15,d3053ca7-894e-4b3d-b4ea-1974b5686046,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+754@gmail.com,"#N/A","#N/A",Annabel,false,"#N/A","#N/A",Barry,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4017,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
926aea46-0d6b-4b13-be1a-0ba749527eba,dd7d4738-6278-42df-964f-d94cfc6722a2,"#N/A","#N/A","#N/A","#N/A","Tim Cook is the CEO of Apple and serves on its Board of Directors. Before being named CEO in August 2011, Tim was Apple’s Chief Operating Officer and was responsible for all of the company’s worldwide sales and operations, including end-to-end management of Apple’s supply chain, sales activities, and service and support in all markets and countries. He also headed Apple’s Macintosh division and played a key role in the continued development of strategic reseller and supplier relationships, ensuring flexibility in response to an increasingly demanding marketplace.",jmanningcongagdo+321@gmail.com,"#N/A","#N/A",Clarey,false,"#N/A","#N/A",Flynn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(514) 388-6168,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
929cf2c1-c5f6-43ce-bf16-342c971c47f4,d1eaeb22-9e06-4cb9-8bde-b69c1a0fbd67,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+709@gmail.com,"#N/A","#N/A",Gabriela,false,"#N/A","#N/A",Eugene,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4000,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
932a31ab-3f77-4a72-b2cb-df937a3903af,c1800b5e-7dd9-48f4-93df-c6fc6c379ba3,"#N/A",(03) 7668 7869,"#N/A",Sales,"#N/A",jmanningcongagdo+13@gmail.com,"#N/A",(03) 7668 7869,Marga,false,"#N/A","#N/A",Josiah,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0423 170 220,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7668 7869,"#N/A","#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
932a3cff-26e5-46f1-884b-d1df7fdcd6d0,1780077c-4e79-4a5e-949f-64ab5a73d3c8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com,"#N/A","#N/A",Ronna,false,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
939aee2f-e1b8-460e-9d99-acf5877bdb66,6abf6df4-3f79-49a2-8757-df4efcb9167d,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(555) 555-1212,Jon,false,"#N/A","#N/A",Amos,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(905) 555-1212,"#N/A",416a3acf-75d6-4450-b8f1-b7a00d6f0e11,"#N/A",Sales Manager,"#N/A","#N/A","#N/A",false,false
939f08bb-7e61-496b-8c85-8ce9e29d6f95,97aecde5-9421-473e-906c-437c52c56134,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+149@gmail.com,"#N/A","#N/A",Nerta,false,"#N/A","#N/A",Car,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(652) 154-3164,"#N/A","#N/A","#N/A",Contract Manager,Prodly,"#N/A","#N/A",false,false
94225dff-c433-440e-aef5-91a0e0bbfd59,d70e92b5-1314-48cf-ad52-6dcbd196a36b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+410@gmail.com,"#N/A","#N/A",Carlye,false,"#N/A","#N/A",Guillermo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(522) 169-8148,"#N/A","#N/A","#N/A","EVP, General Counsel & Secretary",Prodly,"#N/A","#N/A",false,false
947d9125-3ffa-46f9-9a77-585500db4e47,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+600@gmail.com,"#N/A","#N/A",Alexi,false,"#N/A","#N/A",Felix,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(500) 955-7981,"#N/A","#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
949a2ad0-60f1-48ad-a271-103f262985e3,b14ecc5f-00ce-4adf-8d18-56f3e85c2112,"#N/A",(02) 8291 6421,"#N/A",CEO,"#N/A",jmanningcongagdo+47@gmail.com,"#N/A",(02) 8291 6421,Shaun,false,"#N/A","#N/A",Mychal,"#N/A",Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,0424 836 500,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,(02) 8291 6421,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
94aa3926-c286-414e-802d-3b75e82c4c05,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+546@gmail.com,"#N/A","#N/A",Kaitlyn,false,"#N/A","#N/A",Saul,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
9539327e-097f-475a-8cfc-c5f8caf68fc6,b6b423cb-1a88-4f6f-bc21-f416a44ea3d7,"#N/A",(02) 6512 6327,"#N/A",Sales,"#N/A",jmanningcongagdo+842@gmail.com,"#N/A",(02) 6512 6327,Elane,false,"#N/A","#N/A",Aurthur,"#N/A",Cecil Hills,Australia,"#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,0420 108 581,Cecil Hills,Australia,"#N/A","#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,(02) 6512 6327,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
95a3bb0b-2104-45a2-a03f-9151496836dc,3fa505dd-ce3a-4fa8-a546-8ac2c9a229a3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+213@gmail.com,"#N/A","#N/A",Abbey,false,"#N/A","#N/A",Lamont,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0110,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
95bc154d-8160-448c-9fa5-be01aa93690c,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A",1977-09-26,"#N/A","#N/A",jmanningcongagdo+523@gmail.com,"#N/A","#N/A",Gussie,false,"#N/A","#N/A",Obadias,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(682) 477-1719,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
95d5bfb3-f5d5-49d6-a7b6-315d1b5d5d58,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,"#N/A","#N/A","#N/A","#N/A","Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+285@gmail.com,"#N/A","#N/A",Lucila,false,"#N/A","#N/A",Sly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(581) 804-2887,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
95e28d21-690c-4286-b5bd-5a1c37ee4944,cf13d698-1117-4a21-b6e0-f65f7349be47,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+168@gmail.com,"#N/A","#N/A",Anissa,false,"#N/A","#N/A",Edvard,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9671fd62-5b78-4a48-b9d7-e43e1e9c9001,3e618f3f-9734-4a35-a6e9-0770d1678c39,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com,"#N/A","#N/A",Wynnie,false,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
9676fe95-4a1c-4d9a-9df7-7599331f43cf,e0c26fe1-c405-47da-9f9f-063856f41152,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+134@gmail.com,"#N/A","#N/A",Dinnie,false,"#N/A","#N/A",Patricio,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(408) 638-5768,"#N/A","#N/A","#N/A","Charman, Walt Disney International",Prodly,"#N/A","#N/A",false,false
96773882-d192-4f05-9b52-d935e9a70590,d13be5bd-0de2-4c54-976e-de3f9caa1018,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+87@gmail.com,"#N/A","#N/A",Aidan,false,"#N/A","#N/A",Patrick,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(463) 872-1494,"#N/A","#N/A","#N/A",General Counsel,Prodly,"#N/A","#N/A",false,false
